序号,数据源,爬虫版本,技能词典版本,专业词典版本,搜索岗位,搜索城市,搜索城市编码,来源岗位ID,来源链接,采集时间,来源岗位指纹,内容指纹,岗位名称,公司名称,实际城市,区县,薪资原文,最低月薪,最高月薪,年薪月数,学历要求,学历原文,经验要求,经验原文,最低经验年限,最高经验年限,经验要求类型,岗位类型,行业,公司规模,公司性质,发布日期,发布日期原文,经度,纬度,API隐藏专业标签核验状态,正文专业候选原文,正文确认标准专业,专业类别,专业要求级别,专业证据,专业判定来源,专业判定说明,岗位描述原文,岗位描述清洗文本,任职要求文本,岗位职责文本,官网岗位标签,描述技能候选,任职要求技能候选,确认技能候选,技能类别,技能证据,技能提取范围,数据质量标记
1,zhaopin,2026-06-25.1,2026-06-18.1;2026-06-22.1+sha256:b9b87316,2026-06-18.1;2026-06-22.1+sha256:4b6deb61,数据分析师,成都,801,40868329409,http://jobs.zhaopin.com/CC825721820J40868329409.htm,2026-06-29T08:56:40,844a09f5cbb13af9,da737e55c84321a5,央企急招-数据分析师（上市公司，双休）,国新健康保障服务集团股份有限公司北京分公司,成都,金牛,7000-12000元,7000,12000,12,本科,本科,3-5年,3-5年,3,5,区间,全职,互联网医疗,1000-9999人,国企,2026-06-29,2026-06-29 00:09:40,,,not_provided,统计学|数据科学,统计学|数据科学,统计学=>理学 || 数据科学=>工学,相关专业优先,"统计学=>1.本科及以上学历，统计学、应用统计学、数据科学、生物统计学等相关专业
5.有咨询 / 数据分析 / 行业研究经验者 || 数据科学=>1.本科及以上学历，统计学、应用统计学、数据科学、生物统计学等相关专业
5.有咨询 / 数据分析 / 行业研究经验者优先，有医疗、医保行业",description,仅依据岗位正文中的专业要求语境抽取,"央企上市公司，双休，入职即买社保+公积金，公司氛围环境好，优秀者可面议
岗位职责
1.负责省级、市级、地市级DIP/DRG数据分析，月度报告撰写工作，并报告；
2.负责省级及地市平台数据（规则）培训工作及培训资料准备；
3.负责FR交付经理交办的DIP/DRG等项目相关数据运维及数据分析工作；
4.负责数据库医疗数据运维及分析工作；
5.领导安排的其他工作。

任职资格
1.本科及以上学历，统计学、应用统计学、数据科学、生物统计学等相关专业；3年以上相关工作经历；
2.熟练掌握SAS/python/stata之一，有数据建模经验；
3.具备数据清洗、统计分析、结果解读、可视化能力。
4.良好的沟通、报告撰写、客户对接能力。
5.有咨询 / 数据分析 / 行业研究经验者优先，有医疗、医保行业经验优先。

职位福利：
1.周末双休，国家所有法定节假日正常休
2.入职即购买五险一金
3.带薪年休假、餐补、各种节日福利等
4.绩效奖金、项目奖金激励等
5.年度体检、慰问礼金、生日礼品卡

工作地址：成都市金牛区营门口街道北一段4号成都市就业社保大厦24楼
上下班时间：8：45-17.30","央企上市公司，双休，入职即买社保+公积金，公司氛围环境好，优秀者可面议
岗位职责
1.负责省级、市级、地市级DIP/DRG数据分析，月度报告撰写工作，并报告；
2.负责省级及地市平台数据（规则）培训工作及培训资料准备；
3.负责FR交付经理交办的DIP/DRG等项目相关数据运维及数据分析工作；
4.负责数据库医疗数据运维及分析工作；
5.领导安排的其他工作。

任职资格
1.本科及以上学历，统计学、应用统计学、数据科学、生物统计学等相关专业；3年以上相关工作经历；
2.熟练掌握SAS/python/stata之一，有数据建模经验；
3.具备数据清洗、统计分析、结果解读、可视化能力。
4.良好的沟通、报告撰写、客户对接能力。
5.有咨询 / 数据分析 / 行业研究经验者优先，有医疗、医保行业经验优先。

职位福利：
1.周末双休，国家所有法定节假日正常休
2.入职即购买五险一金
3.带薪年休假、餐补、各种节日福利等
4.绩效奖金、项目奖金激励等
5.年度体检、慰问礼金、生日礼品卡

工作地址：成都市金牛区营门口街道北一段4号成都市就业社保大厦24楼
上下班时间：8：45-17.30","1.本科及以上学历，统计学、应用统计学、数据科学、生物统计学等相关专业；3年以上相关工作经历；
2.熟练掌握SAS/python/stata之一，有数据建模经验；
3.具备数据清洗、统计分析、结果解读、可视化能力。
4.良好的沟通、报告撰写、客户对接能力。
5.有咨询 / 数据分析 / 行业研究经验者优先，有医疗、医保行业经验优先。

职位福利：
1.周末双休，国家所有法定节假日正常休
2.入职即购买五险一金
3.带薪年休假、餐补、各种节日福利等
4.绩效奖金、项目奖金激励等
5.年度体检、慰问礼金、生日礼品卡

工作地址：成都市金牛区营门口街道北一段4号成都市就业社保大厦24楼
上下班时间：8：45-17.30","1.负责省级、市级、地市级DIP/DRG数据分析，月度报告撰写工作，并报告；
2.负责省级及地市平台数据（规则）培训工作及培训资料准备；
3.负责FR交付经理交办的DIP/DRG等项目相关数据运维及数据分析工作；
4.负责数据库医疗数据运维及分析工作；
5.领导安排的其他工作。",数据建模|SAS|Python|数据清洗|本科|3-5年|公积金|周末双休|国家所有法定节假日|法定节假日正常休|购买五险一金|带薪年休假|餐补|各种节日福利|绩效奖金|项目奖金|奖金激励|年度体检|慰问礼金|生日礼品卡|社保|法定节假日|五险一金|带薪假期|有餐补|节日慰问|体检福利,Python|数据建模|统计分析|SAS,Python|数据建模|统计分析|SAS,Python|数据建模|统计分析|SAS,Python=>编程语言 || 数据建模=>数据工程 || 统计分析=>数据分析方法 || SAS=>统计分析工具,"Python=>、应用统计学、数据科学、生物统计学等相关专业；3年以上相关工作经历；
2.熟练掌握SAS/python/stata之一，有数据建模经验；
3.具备数据清洗、统计分析、结果解读、可视化能力。
4 || 数据建模=>学等相关专业；3年以上相关工作经历；
2.熟练掌握SAS/python/stata之一，有数据建模经验；
3.具备数据清洗、统计分析、结果解读、可视化能力。
4.良好的沟通、报告撰写、客户 || 统计分析=>；
2.熟练掌握SAS/python/stata之一，有数据建模经验；
3.具备数据清洗、统计分析、结果解读、可视化能力。
4.良好的沟通、报告撰写、客户对接能力。
5.有咨询 / 数据分 || SAS=>，统计学、应用统计学、数据科学、生物统计学等相关专业；3年以上相关工作经历；
2.熟练掌握SAS/python/stata之一，有数据建模经验；
3.具备数据清洗、统计分析、结果解读、可",requirement_text,
2,zhaopin,2026-06-25.1,2026-06-18.1;2026-06-22.1+sha256:b9b87316,2026-06-18.1;2026-06-22.1+sha256:4b6deb61,数据分析师,成都,801,40874925305,http://jobs.zhaopin.com/CC138117190J40874925305.htm,2026-06-29T08:56:40,708e0f81cc9d23bf,95cbfa9c38458735,数据分析师(销售运营方向),外企德科,成都,双流,1.5-1.6万,15000,16000,12,大专,大专,1-3年,1-3年,1,3,区间,全职,人力资源,500-999人,合资,2026-06-29,2026-06-29 00:31:25,,,not_provided,,,,未说明,,not_specified,岗位正文未识别到明确专业要求,"职位描述 负责销售业务日常数据报表的整理、输出与维护，包括日报、周报、月报等；
根据业务需求完成基础取数、数据清洗、数据核对、指标汇总与报表更新；
跟踪销售核心指标变化，包括线索量、商机量、客开进度、转化率、成交量、销售额、回款、绩效完成率等；
负责销售绩效相关数据的整理与核算支持，包括业绩统计、目标完成情况、团队/个人排名、提成基础数据核对等；
协助处理客户开发相关数据，包括客户名单整理、客开进度跟进、客户状态更新、拜访/触达记录统计等；
发现销售过程中的数据异常，如业绩波动、转化下降、客开停滞、数据缺失等，并及时反馈给业务负责人；
协助销售管理团队完成过程管理，包括销售漏斗、客户跟进、线索分配、业绩看板等数据支持；
维护和优化现有报表模板，提高数据输出效率、准确性和可读性；
配合团队使用 AI 工具提升数据整理、报表撰写、图表生成和分析效率。
任职要求 具备基础取数能力，能够使用 SQL 或其他数据查询工具完成基础数据提取；
熟练使用 Excel，能够完成数据透视表、常用函数、基础图表、数据核对等工作；
对销售业务数据有基本理解，能看懂业绩、转化、客户开发、绩效完成率等常见指标；
对数据敏感，做事细致，能够保证报表准确性和及时性；
学习能力强，愿意主动学习销售业务、数据工具、AI 工具和内部系统；
执行力强，能接受较高频的数据统计、报表整理和临时数据需求；
逻辑清晰，能把数据整理成业务能看懂、管理者能使用的结论；
经验不限，应届生或 1-3 年相关经验均可，有人带，但需要主动、靠谱、学得快。
简历需要具备的硬性要求
分析、数据","职位描述 负责销售业务日常数据报表的整理、输出与维护，包括日报、周报、月报等；
根据业务需求完成基础取数、数据清洗、数据核对、指标汇总与报表更新；
跟踪销售核心指标变化，包括线索量、商机量、客开进度、转化率、成交量、销售额、回款、绩效完成率等；
负责销售绩效相关数据的整理与核算支持，包括业绩统计、目标完成情况、团队/个人排名、提成基础数据核对等；
协助处理客户开发相关数据，包括客户名单整理、客开进度跟进、客户状态更新、拜访/触达记录统计等；
发现销售过程中的数据异常，如业绩波动、转化下降、客开停滞、数据缺失等，并及时反馈给业务负责人；
协助销售管理团队完成过程管理，包括销售漏斗、客户跟进、线索分配、业绩看板等数据支持；
维护和优化现有报表模板，提高数据输出效率、准确性和可读性；
配合团队使用 AI 工具提升数据整理、报表撰写、图表生成和分析效率。
任职要求 具备基础取数能力，能够使用 SQL 或其他数据查询工具完成基础数据提取；
熟练使用 Excel，能够完成数据透视表、常用函数、基础图表、数据核对等工作；
对销售业务数据有基本理解，能看懂业绩、转化、客户开发、绩效完成率等常见指标；
对数据敏感，做事细致，能够保证报表准确性和及时性；
学习能力强，愿意主动学习销售业务、数据工具、AI 工具和内部系统；
执行力强，能接受较高频的数据统计、报表整理和临时数据需求；
逻辑清晰，能把数据整理成业务能看懂、管理者能使用的结论；
经验不限，应届生或 1-3 年相关经验均可，有人带，但需要主动、靠谱、学得快。
简历需要具备的硬性要求
分析、数据","具备基础取数能力，能够使用 SQL 或其他数据查询工具完成基础数据提取；
熟练使用 Excel，能够完成数据透视表、常用函数、基础图表、数据核对等工作；
对销售业务数据有基本理解，能看懂业绩、转化、客户开发、绩效完成率等常见指标；
对数据敏感，做事细致，能够保证报表准确性和及时性；
学习能力强，愿意主动学习销售业务、数据工具、AI 工具和内部系统；
执行力强，能接受较高频的数据统计、报表整理和临时数据需求；
逻辑清晰，能把数据整理成业务能看懂、管理者能使用的结论；
经验不限，应届生或 1-3 年相关经验均可，有人带，但需要主动、靠谱、学得快。
简历需要具备的硬性要求
分析、数据","负责销售业务日常数据报表的整理、输出与维护，包括日报、周报、月报等；
根据业务需求完成基础取数、数据清洗、数据核对、指标汇总与报表更新；
跟踪销售核心指标变化，包括线索量、商机量、客开进度、转化率、成交量、销售额、回款、绩效完成率等；
负责销售绩效相关数据的整理与核算支持，包括业绩统计、目标完成情况、团队/个人排名、提成基础数据核对等；
协助处理客户开发相关数据，包括客户名单整理、客开进度跟进、客户状态更新、拜访/触达记录统计等；
发现销售过程中的数据异常，如业绩波动、转化下降、客开停滞、数据缺失等，并及时反馈给业务负责人；
协助销售管理团队完成过程管理，包括销售漏斗、客户跟进、线索分配、业绩看板等数据支持；
维护和优化现有报表模板，提高数据输出效率、准确性和可读性；
配合团队使用 AI 工具提升数据整理、报表撰写、图表生成和分析效率。",Sql|销售|客户|业绩|大专|1-3年|提成,SQL|Excel,SQL|Excel,SQL|Excel,SQL=>查询语言 || Excel=>办公与分析工具,"SQL=>具备基础取数能力，能够使用 SQL 或其他数据查询工具完成基础数据提取；
熟练使用 Excel，能够完成数据透视表、常用函数 || Excel=>具备基础取数能力，能够使用 SQL 或其他数据查询工具完成基础数据提取；
熟练使用 Excel，能够完成数据透视表、常用函数、基础图表、数据核对等工作；
对销售业务数据有基本理解，能看",requirement_text,
3,zhaopin,2026-06-25.1,2026-06-18.1;2026-06-22.1+sha256:b9b87316,2026-06-18.1;2026-06-22.1+sha256:4b6deb61,数据分析师,成都,801,40784915206,http://jobs.zhaopin.com/CC676710180J40784915206.htm,2026-06-29T08:56:40,09ee923623303e61,176f3898eb2de15e,数据分析师,成都年年好人力资源管理有限公司,成都,武侯,1-1.5万,10000,15000,12,大专,大专,1-3年,1-3年,1,3,区间,全职,人力资源,500-999人,民营,2026-06-27,2026-06-27 10:21:53,,,not_provided,计算机|统计学|数学|人力资源,计算机类|统计学|数学|人力资源管理,计算机类=>工学 || 统计学=>理学 || 数学=>理学 || 人力资源管理=>管理学,相关专业优先,"计算机类=>1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先
3. 具备2年以上数据分析经验，有HR领域项目经验者优先 || 统计学=>1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先
3. 具备2年以上数据分析经验，有HR领域项目经验者 || 数学=>1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先
3. 具备2年以上数据分析经验，有HR领域项目经验者优先 || 人力资源管理=>1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先
3. 具备2年以上数据分析经验，有HR领域项目经验者优先",description,仅依据岗位正文中的专业要求语境抽取,"工作职责
1. 负责构建人力资源全链路数据指标体系，覆盖招聘、绩效、薪酬等核心模块。
2. 深度挖掘员工生命周期数据，输出人才流失预警、招聘渠道效能等分析报告。
3. 设计并优化HR数据分析模型，支撑业务团队的人才盘点与组织诊断工作。
4. 定期输出数据可视化看板，为管理层提供决策支持。
任职要求
1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先。
2. 熟练掌握SQL数据查询，精通Excel高级功能，能独立完成数据清洗与建模。
3. 具备2年以上数据分析经验，有HR领域项目经验者优先。
4. 具备良好的逻辑思维与业务敏感度，能将数据洞察转化为可落地的解决方案。","工作职责
1. 负责构建人力资源全链路数据指标体系，覆盖招聘、绩效、薪酬等核心模块。
2. 深度挖掘员工生命周期数据，输出人才流失预警、招聘渠道效能等分析报告。
3. 设计并优化HR数据分析模型，支撑业务团队的人才盘点与组织诊断工作。
4. 定期输出数据可视化看板，为管理层提供决策支持。
任职要求
1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先。
2. 熟练掌握SQL数据查询，精通Excel高级功能，能独立完成数据清洗与建模。
3. 具备2年以上数据分析经验，有HR领域项目经验者优先。
4. 具备良好的逻辑思维与业务敏感度，能将数据洞察转化为可落地的解决方案。","1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先。
2. 熟练掌握SQL数据查询，精通Excel高级功能，能独立完成数据清洗与建模。
3. 具备2年以上数据分析经验，有HR领域项目经验者优先。
4. 具备良好的逻辑思维与业务敏感度，能将数据洞察转化为可落地的解决方案。","1. 负责构建人力资源全链路数据指标体系，覆盖招聘、绩效、薪酬等核心模块。
2. 深度挖掘员工生命周期数据，输出人才流失预警、招聘渠道效能等分析报告。
3. 设计并优化HR数据分析模型，支撑业务团队的人才盘点与组织诊断工作。
4. 定期输出数据可视化看板，为管理层提供决策支持。",Sql|数据建模|人力资源数据分析|数据指标体系构建|人才流失预警分析|大专|1-3年,SQL|Excel|数据可视化,SQL|Excel,SQL|Excel,SQL=>查询语言 || Excel=>办公与分析工具,"SQL=>1. 大专及以上学历，统计学、数学、计算机或人力资源相关专业优先。
2. 熟练掌握SQL数据查询，精通Excel高级功能，能独立完成数据清洗与建模。
3. 具备2年以上数据分析经 || Excel=>以上学历，统计学、数学、计算机或人力资源相关专业优先。
2. 熟练掌握SQL数据查询，精通Excel高级功能，能独立完成数据清洗与建模。
3. 具备2年以上数据分析经验，有HR领域项目经验者",requirement_text,
4,zhaopin,2026-06-25.1,2026-06-18.1;2026-06-22.1+sha256:b9b87316,2026-06-18.1;2026-06-22.1+sha256:4b6deb61,数据分析师,成都,801,40886245903,http://jobs.zhaopin.com/CC639587180J40886245903.htm,2026-06-29T08:56:40,279a00cab49c7c9b,738f2995bdd4b79d,高级数据分析师,货拉拉,成都,双流,2-3万,20000,30000,12,本科,本科,5-10年,5-10年,5,10,区间,全职,货运物流,10000人以上,民营,2026-06-27,2026-06-27 01:08:36,,,not_provided,计算机|统计学|数学,计算机类|统计学|数学,计算机类=>工学 || 统计学=>理学 || 数学=>理学,相关专业优先,"计算机类=>1、至少【6年以上BI工作】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数据挖掘或数据分 || 统计学=>1、至少【6年以上BI工作】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数 || 数学=>1、至少【6年以上BI工作】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数据挖掘",description,仅依据岗位正文中的专业要求语境抽取,"一、岗位待遇：
1、朝九晚六，周末双休（午休1.5h）
2、薪资待遇：20K-30K
3、每月团建、节假日福利
4、万人规模集团公司，制度健全保障员工福利
二、岗位职责：
1、基于业务需求，参与数仓设计、开发和优化ETL程，建立规范、可靠、易用的数仓模型；
2、负责构建用户画像，处理多源数据，挖掘用户特征与市场潜在机会，专项追踪产品迭代，运营工作的数据表现，提炼关键信息；
3、使用报表平台进行报表、仪表板、数据可视化等功能的开发,负责出具业务日常报表数据；
4、深入理解业务，结合数据分析思维，针对用户行为，营销效果等业务痛点展开深度分析，输出切实可行的优化建议，并定期复盘业务策略执行效果；
5、与团队紧密协作，及时响应数据需求，提前分析业务规划中的难点与风险，助力团队达成业务目标；
三、任职要求：
1、至少【6年以上BI工作】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数据挖掘或数据分析工具，如Python, R,SAS,Matlab,RScalaPython等，有基于Hadoop/Spark大数据平台分析经验优先；
3、熟悉建模的算法原理(有个人模型如A/B/C卡模型开发经验的优先考虑)；
4、对数据敏感，逻辑严谨，能快速理解业务，发掘业务场景和数据之间的联系；
5、具有有抗压能力和良好的沟通能力；","一、岗位待遇：
1、朝九晚六，周末双休（午休1.5h）
2、薪资待遇：20K-30K
3、每月团建、节假日福利
4、万人规模集团公司，制度健全保障员工福利
二、岗位职责：
1、基于业务需求，参与数仓设计、开发和优化ETL程，建立规范、可靠、易用的数仓模型；
2、负责构建用户画像，处理多源数据，挖掘用户特征与市场潜在机会，专项追踪产品迭代，运营工作的数据表现，提炼关键信息；
3、使用报表平台进行报表、仪表板、数据可视化等功能的开发,负责出具业务日常报表数据；
4、深入理解业务，结合数据分析思维，针对用户行为，营销效果等业务痛点展开深度分析，输出切实可行的优化建议，并定期复盘业务策略执行效果；
5、与团队紧密协作，及时响应数据需求，提前分析业务规划中的难点与风险，助力团队达成业务目标；
三、任职要求：
1、至少【6年以上BI工作】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数据挖掘或数据分析工具，如Python, R,SAS,Matlab,RScalaPython等，有基于Hadoop/Spark大数据平台分析经验优先；
3、熟悉建模的算法原理(有个人模型如A/B/C卡模型开发经验的优先考虑)；
4、对数据敏感，逻辑严谨，能快速理解业务，发掘业务场景和数据之间的联系；
5、具有有抗压能力和良好的沟通能力；","1、至少【6年以上BI工作】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数据挖掘或数据分析工具，如Python, R,SAS,Matlab,RScalaPython等，有基于Hadoop/Spark大数据平台分析经验优先；
3、熟悉建模的算法原理(有个人模型如A/B/C卡模型开发经验的优先考虑)；
4、对数据敏感，逻辑严谨，能快速理解业务，发掘业务场景和数据之间的联系；
5、具有有抗压能力和良好的沟通能力；","1、基于业务需求，参与数仓设计、开发和优化ETL程，建立规范、可靠、易用的数仓模型；
2、负责构建用户画像，处理多源数据，挖掘用户特征与市场潜在机会，专项追踪产品迭代，运营工作的数据表现，提炼关键信息；
3、使用报表平台进行报表、仪表板、数据可视化等功能的开发,负责出具业务日常报表数据；
4、深入理解业务，结合数据分析思维，针对用户行为，营销效果等业务痛点展开深度分析，输出切实可行的优化建议，并定期复盘业务策略执行效果；
5、与团队紧密协作，及时响应数据需求，提前分析业务规划中的难点与风险，助力团队达成业务目标；",数据治理|数据挖掘|数据建模|Sql|hive|本科|5-10年|朝九晚六|周末双休|每月团建|节假日福利|法定工作时间|定期团建|节日慰问,Python|SQL|Spark|数据仓库|R|Hadoop|Hive|Excel|ETL|数据挖掘|数据可视化|SAS|MATLAB,Python|SQL|Spark|R|Hadoop|Hive|Excel|数据挖掘|SAS|MATLAB,Python|SQL|Spark|R|Hadoop|Hive|Excel|数据挖掘|SAS|MATLAB,Python=>编程语言 || SQL=>查询语言 || Spark=>大数据框架 || R=>编程语言 || Hadoop=>大数据框架 || Hive=>大数据框架 || Excel=>办公与分析工具 || 数据挖掘=>数据分析方法 || SAS=>统计分析工具 || MATLAB=>数值计算工具,"Python=>上本科院校：统计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数 || SQL=>BI工作】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及 || Spark=>Python, R,SAS,Matlab,RScalaPython等，有基于Hadoop/Spark大数据平台分析经验优先；
3、熟悉建模的算法原理(有个人模型如A/B/C卡模型开发经验的优 || R=>计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数据挖 || Hadoop=>据分析工具，如Python, R,SAS,Matlab,RScalaPython等，有基于Hadoop/Spark大数据平台分析经验优先；
3、熟悉建模的算法原理(有个人模型如A/B/C卡模型 || Hive=>】经验，【双一流】及以上本科院校：统计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖 || Excel=>双一流】及以上本科院校：统计学、数学、计算机相关专业优先；
2、熟练掌握SQL、Hive、Excel、Python/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖掘能力，掌握 || 数据挖掘=>n/R等数据处理和分析工具；
3、具有扎实的统计学知识及数据分析挖掘能力，掌握至少一种主流数据挖掘或数据分析工具，如Python, R,SAS,Matlab,RScalaPython等，有 || SAS=>计学知识及数据分析挖掘能力，掌握至少一种主流数据挖掘或数据分析工具，如Python, R,SAS,Matlab,RScalaPython等，有基于Hadoop/Spark大数据平台分析经 || MATLAB=>及数据分析挖掘能力，掌握至少一种主流数据挖掘或数据分析工具，如Python, R,SAS,Matlab,RScalaPython等，有基于Hadoop/Spark大数据平台分析经验优先；
3、",requirement_text,
